-5.638122558593869904e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.814697265625081532e-03;-4.748436152684730738e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.298522949218777756e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.814697265625081532e-03;-5.054098958920424378e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.298522949218777756e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.577636718750098012e-03;-4.869279587708144619e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.293945312500027534e+00;7.911656923733910718e-01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.814697265625081532e-03;2.843374941727383649e-03;-7.285766601562447820e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.293182373046902534e+00;1.276831760959036943e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
3.814697265625081532e-03;2.843374941727383649e-03;-6.753845214843702260e-01;0.000000000000000000e+00;0.000000000000000000e+00;1.271820068359402089e+00;1.256180271239119461e+00;4.778788910349391905e-01;0.000000000000000000e+00;0.000000000000000000e+00
4.577636718750098012e-03;3.080322853537998881e-03;1.300048828124990806e-02;-6.941528320312598810e-01;0.000000000000000000e+00;1.272583007812527089e+00;1.256180271239119461e+00;1.311772602066882065e+00;0.000000000000000000e+00;0.000000000000000000e+00
4.577636718750098012e-03;3.080322853537998881e-03;1.300048828124990806e-02;-7.003784179687599920e-01;0.000000000000000000e+00;1.271057128906277089e+00;1.254756030568780378e+00;1.310121327391571278e+00;6.233215332031244449e-01;0.000000000000000000e+00
4.577636718750098012e-03;3.080322853537998881e-03;1.309204101562490632e-02;2.746582031250039031e-04;-7.190551757812602141e-01;1.271057128906277089e+00;1.254756030568780378e+00;1.310121327391571278e+00;1.317596435546873890e+00;0.000000000000000000e+00
3.814697265625081532e-03;2.843374941727383649e-03;1.290893554687490806e-02;1.831054687500026021e-04;-6.219177246093838818e-01;1.260375976562526867e+00;1.244074225541236922e+00;1.299388042002051380e+00;1.306915283203123890e+00;3.941297285363396519e-01
3.814697265625081532e-03;2.843374941727383649e-03;1.290893554687490806e-02;1.831054687500026021e-04;-6.408691406250091073e-04;1.260375976562526867e+00;1.244074225541236922e+00;1.299388042002051380e+00;1.306915283203123890e+00;1.297898489495936003e+00
5.638122558593869904e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-3.814697265625081532e-03;4.748436152684730738e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.298522949218777756e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-3.814697265625081532e-03;5.054098958920424378e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.298522949218777756e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-4.577636718750098012e-03;4.869279587708144619e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.293945312500027534e+00;-7.911656923733910718e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-3.814697265625081532e-03;-2.843374941727383649e-03;7.285766601562447820e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.293182373046902534e+00;-1.276831760959036943e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-3.814697265625081532e-03;-2.843374941727383649e-03;6.753845214843702260e-01;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.271820068359402089e+00;-1.256180271239119461e+00;-4.778788910349391905e-01;-0.000000000000000000e+00;-0.000000000000000000e+00
-4.577636718750098012e-03;-3.080322853537998881e-03;-1.300048828124990806e-02;6.941528320312598810e-01;-0.000000000000000000e+00;-1.272583007812527089e+00;-1.256180271239119461e+00;-1.311772602066882065e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-4.577636718750098012e-03;-3.080322853537998881e-03;-1.300048828124990806e-02;7.003784179687599920e-01;-0.000000000000000000e+00;-1.271057128906277089e+00;-1.254756030568780378e+00;-1.310121327391571278e+00;-6.233215332031244449e-01;-0.000000000000000000e+00
-4.577636718750098012e-03;-3.080322853537998881e-03;-1.309204101562490632e-02;-2.746582031250039031e-04;7.190551757812602141e-01;-1.271057128906277089e+00;-1.254756030568780378e+00;-1.310121327391571278e+00;-1.317596435546873890e+00;-0.000000000000000000e+00
-3.814697265625081532e-03;-2.843374941727383649e-03;-1.290893554687490806e-02;-1.831054687500026021e-04;6.219177246093838818e-01;-1.260375976562526867e+00;-1.244074225541236922e+00;-1.299388042002051380e+00;-1.306915283203123890e+00;-3.941297285363396519e-01
-3.814697265625081532e-03;-2.843374941727383649e-03;-1.290893554687490806e-02;-1.831054687500026021e-04;6.408691406250091073e-04;-1.260375976562526867e+00;-1.244074225541236922e+00;-1.299388042002051380e+00;-1.306915283203123890e+00;-1.297898489495936003e+00
1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00
-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00;-0.000000000000000000e+00
-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-0.000000000000000000e+00;-1.000000000000000000e+00
-1.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;-1.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;-1.000000000000000000e+00
